year,term,value,query_group,source,corpus,smoothing,case_sensitive
1857,artificial politeness,1.271622251941551e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1858,artificial politeness,8.480134372490511e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1859,artificial politeness,1.61884816662905e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1860,artificial politeness,3.0732751898909783e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1861,artificial politeness,1.3522618580452672e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1862,artificial politeness,2.392480880075709e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1863,artificial politeness,1.4133998416099303e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1864,artificial politeness,8.439751675304308e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1865,artificial politeness,1.7014419873007114e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1866,artificial politeness,1.4976124784737976e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1867,artificial politeness,1.7946971686555457e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1868,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1869,artificial politeness,1.4131200654077247e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1870,artificial politeness,1.533698501532399e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1871,artificial politeness,4.179455004305055e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1872,artificial politeness,2.2221129380994853e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1873,artificial politeness,5.464946717381736e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1874,artificial politeness,1.2196235132932998e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1875,artificial politeness,1.2348331246414546e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1876,artificial politeness,8.559316588829802e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1877,artificial politeness,5.919882362093176e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1878,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1879,artificial politeness,1.0912446501976092e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1880,artificial politeness,2.2520690312610725e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1881,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1882,artificial politeness,7.162674897642773e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1883,artificial politeness,9.521121668853993e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1884,artificial politeness,4.3525569259905694e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1885,artificial politeness,6.706072364082161e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1886,artificial politeness,9.036598691558595e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1887,artificial politeness,2.1404489292109474e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1888,artificial politeness,1.985013403649205e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1889,artificial politeness,1.3303275148146554e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1890,artificial politeness,1.939662264138775e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1891,artificial politeness,5.664096691671006e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1892,artificial politeness,1.2868882626193567e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1893,artificial politeness,1.9075847151883707e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1894,artificial politeness,1.219289086362707e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1895,artificial politeness,9.59125695532137e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1896,artificial politeness,1.594319246067677e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1897,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1898,artificial politeness,1.5022075250392675e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1899,artificial politeness,2.5429783001573725e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1900,artificial politeness,1.4954674165679194e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1901,artificial politeness,1.2995564346862665e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1902,artificial politeness,5.203999453584629e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1903,artificial politeness,5.071074116180796e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1904,artificial politeness,1.251865278106834e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1905,artificial politeness,2.4219484751064613e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1906,artificial politeness,4.6000536713108886e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1907,artificial politeness,1.1820331380363314e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1908,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1909,artificial politeness,5.561459626157728e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1910,artificial politeness,2.692020453776145e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1911,artificial politeness,9.540971485089145e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1912,artificial politeness,2.0068033346198888e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1913,artificial politeness,3.9081829439346905e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1914,artificial politeness,3.7894920534853327e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1915,artificial politeness,6.974785748958823e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1916,artificial politeness,9.899549929803797e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1917,artificial politeness,9.905815057109635e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1918,artificial politeness,2.1508370084966089e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1919,artificial politeness,4.0117609234613383e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1920,artificial politeness,1.916526937151275e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1921,artificial politeness,4.777485351770139e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1922,artificial politeness,2.839076196359258e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1923,artificial politeness,9.926338639942855e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1924,artificial politeness,1.324782367140287e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1925,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1926,artificial politeness,3.691207894895854e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1927,artificial politeness,2.5050025942441323e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1928,artificial politeness,2.3663590531519674e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1929,artificial politeness,5.732554431148174e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1930,artificial politeness,2.3187936293300737e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1931,artificial politeness,1.1149552114897432e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1932,artificial politeness,1.2188766662646344e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1933,artificial politeness,2.735673909626257e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1934,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1935,artificial politeness,3.6947345183335756e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1936,artificial politeness,5.120115442736051e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1937,artificial politeness,3.4367284018621547e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1938,artificial politeness,3.4387687142256596e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1939,artificial politeness,2.204143118023083e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1940,artificial politeness,7.885069819302259e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1941,artificial politeness,2.2639619345898865e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1942,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1943,artificial politeness,0,suspicion_negative,Google Books Ngram Viewer,en,0,false
1944,artificial politeness,6.599836233078804e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1945,artificial politeness,7.605433782753579e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1946,artificial politeness,5.260763630277054e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1947,artificial politeness,3.9421096942326983e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1948,artificial politeness,9.416101925951992e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1949,artificial politeness,3.503480561217742e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1950,artificial politeness,2.5546328941139507e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1951,artificial politeness,4.385181662236448e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1952,artificial politeness,1.049390026264252e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1953,artificial politeness,4.961572264150504e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1954,artificial politeness,3.440746021432517e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1955,artificial politeness,1.6181349316024551e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1956,artificial politeness,2.3444501895397707e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1957,artificial politeness,3.743368948150305e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1958,artificial politeness,3.811107263107516e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1959,artificial politeness,7.021699888198896e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1960,artificial politeness,6.612590475185698e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1961,artificial politeness,6.945378716594064e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1962,artificial politeness,3.1097457942053097e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1963,artificial politeness,1.20621346244576e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1964,artificial politeness,3.692346706163363e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1965,artificial politeness,7.014544500805187e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1966,artificial politeness,2.7296997995307493e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1967,artificial politeness,3.0208877066506545e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1968,artificial politeness,1.766709278872014e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1969,artificial politeness,3.03348512975532e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1970,artificial politeness,2.9911431664864097e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1971,artificial politeness,5.920714613028011e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1972,artificial politeness,3.0082641239159713e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1973,artificial politeness,1.7534478036207446e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1974,artificial politeness,2.3690654993302473e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1975,artificial politeness,2.3041193952799688e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1976,artificial politeness,2.742606419747773e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1977,artificial politeness,2.178127816998554e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1978,artificial politeness,1.5810956710549107e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1979,artificial politeness,3.501208489797847e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1980,artificial politeness,5.3786610582085004e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1981,artificial politeness,6.92895834458751e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1982,artificial politeness,4.334274883444067e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1983,artificial politeness,2.078753003065259e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1984,artificial politeness,1.52085566362814e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1985,artificial politeness,2.5315030627304225e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1986,artificial politeness,5.079003190244791e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1987,artificial politeness,4.0762218600498556e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1988,artificial politeness,1.4952669658008233e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1989,artificial politeness,3.766506828650762e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1990,artificial politeness,1.3779098695376746e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1991,artificial politeness,1.8526380429761957e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1992,artificial politeness,9.064016898152616e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1993,artificial politeness,9.051356886224937e-11,suspicion_negative,Google Books Ngram Viewer,en,0,false
1994,artificial politeness,1.367908564198217e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1995,artificial politeness,4.5073472731971265e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1996,artificial politeness,2.3038779217721128e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1997,artificial politeness,4.678174202188412e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1998,artificial politeness,1.4150045718475113e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1999,artificial politeness,3.7368045116559223e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2000,artificial politeness,3.58365948027739e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2001,artificial politeness,4.137173381657533e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2002,artificial politeness,4.960453714453195e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2003,artificial politeness,2.611229565907536e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2004,artificial politeness,6.227479920628554e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2005,artificial politeness,1.3938533660606822e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2006,artificial politeness,6.890621406796527e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2007,artificial politeness,7.201942375800741e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2008,artificial politeness,7.624640363523838e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2009,artificial politeness,5.522751700404172e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2010,artificial politeness,6.474738523110091e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2011,artificial politeness,6.348134240496961e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2012,artificial politeness,7.884192743112806e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2013,artificial politeness,6.329040624919458e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2014,artificial politeness,1.017464668073842e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
2015,artificial politeness,9.368853054469994e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2016,artificial politeness,6.744463321162186e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2017,artificial politeness,7.384352573858166e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2018,artificial politeness,7.108484356699307e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
2019,artificial politeness,8.618846747410203e-10,suspicion_negative,Google Books Ngram Viewer,en,0,false
1800,artificial society,6.822293396879786e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1801,artificial society,1.5295347433053053e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1802,artificial society,2.665402121238003e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1803,artificial society,1.9351378277576714e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1804,artificial society,3.894029543261013e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1805,artificial society,2.062337900454736e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1806,artificial society,4.857181146178391e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1807,artificial society,2.433615442498649e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1808,artificial society,1.6743902264693133e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1809,artificial society,2.2975061853003353e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1810,artificial society,3.250771940521702e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1811,artificial society,5.335131003647575e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1812,artificial society,1.7001454466480936e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1813,artificial society,1.3228405038034907e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1814,artificial society,1.3107485985486278e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1815,artificial society,5.0684027197434034e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1816,artificial society,6.824762976975762e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1817,artificial society,2.3217722855406464e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1818,artificial society,2.1304998654159135e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1819,artificial society,1.955356954130849e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1820,artificial society,2.1114853865356054e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1821,artificial society,1.6436509042705438e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1822,artificial society,2.2487830264594777e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1823,artificial society,1.5720980739430956e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1824,artificial society,1.4471733478238491e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1825,artificial society,3.1724631810448045e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1826,artificial society,3.221883426718364e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1827,artificial society,2.8477863622811128e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1828,artificial society,2.655854125510615e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1829,artificial society,4.290520649874452e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1830,artificial society,3.1720485793584885e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1831,artificial society,6.988354195325286e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1832,artificial society,1.658421489025841e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1833,artificial society,4.2375553732654225e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1834,artificial society,3.3935470100665555e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1835,artificial society,3.2929381887925047e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1836,artificial society,4.317163593281492e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1837,artificial society,4.2374729614103046e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1838,artificial society,5.171309774842925e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1839,artificial society,4.228402922246133e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1840,artificial society,3.746915899771608e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1841,artificial society,6.307172606412337e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1842,artificial society,3.496798522961697e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1843,artificial society,2.9088843334079684e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1844,artificial society,4.5131745451953975e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1845,artificial society,2.9704345649861352e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1846,artificial society,5.883539899720347e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1847,artificial society,3.379706103867619e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1848,artificial society,2.5135941605913814e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1849,artificial society,3.8515649558590326e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1850,artificial society,3.6125102242934304e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1851,artificial society,2.385636044266448e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1852,artificial society,2.752965647112582e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1853,artificial society,1.8685954006336658e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1854,artificial society,4.882764936819939e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1855,artificial society,3.6074230269633745e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1856,artificial society,2.5980190443419815e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1857,artificial society,2.5008570048168366e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1858,artificial society,2.4168383738754073e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1859,artificial society,1.5379057582975975e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1860,artificial society,2.3433722656784894e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1861,artificial society,1.0818094864362138e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1862,artificial society,1.483338163410508e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1863,artificial society,1.5547398035664628e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1864,artificial society,2.7007204778106697e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1865,artificial society,1.701442009505172e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1866,artificial society,1.4601721887164132e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1867,artificial society,2.1177426035023927e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1868,artificial society,2.5995896990593792e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1869,artificial society,1.9783680027529726e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1870,artificial society,1.9324600919468082e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1871,artificial society,1.0100348946107118e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1872,artificial society,1.3967567547013005e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1873,artificial society,1.1894295826042622e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1874,artificial society,2.286794087424937e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1875,artificial society,8.335123369285213e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1876,artificial society,1.5121459084888045e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1877,artificial society,5.0319000077792e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1878,artificial society,5.18887349754138e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1879,artificial society,2.346176058987126e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1880,artificial society,2.0769081454652394e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1881,artificial society,1.4011460880425375e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1882,artificial society,1.7429175575012223e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1883,artificial society,1.4281682281236385e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1884,artificial society,1.9368878889647334e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1885,artificial society,1.2518001413219793e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1886,artificial society,1.4684472804393778e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1887,artificial society,1.1130334320874624e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1888,artificial society,1.5880106868371158e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1889,artificial society,1.3303274620790617e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1890,artificial society,2.133628557166034e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1891,artificial society,1.6425880683401672e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1892,artificial society,2.1693258328570053e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1893,artificial society,1.2486009393075648e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1894,artificial society,1.3586363672990487e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1895,artificial society,1.1509508540674673e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1896,artificial society,1.2116826111907564e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1897,artificial society,1.1569022878576973e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1898,artificial society,1.0064790778585575e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1899,artificial society,1.1443402780919598e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1900,artificial society,8.428997944065486e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1901,artificial society,9.226850644639129e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1902,artificial society,1.0538098504930815e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1903,artificial society,7.860165074369263e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1904,artificial society,9.639362197333412e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1905,artificial society,1.005108632434748e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1906,artificial society,7.935092583011283e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1907,artificial society,7.56501161713885e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1908,artificial society,5.620824694574367e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1909,artificial society,4.449167700926182e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1910,artificial society,1.2528248508059114e-8,suspicion_negative,Google Books Ngram Viewer,en,0,false
1911,artificial society,5.533763482168386e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1912,artificial society,6.421770629150281e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1913,artificial society,8.988820986155499e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1914,artificial society,3.789492025729757e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1915,artificial society,3.985591856547899e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1916,artificial society,4.1578109843953825e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1917,artificial society,3.1698608737862344e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1918,artificial society,4.839383310750733e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1919,artificial society,4.312643187009968e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1920,artificial society,4.503838191283194e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1921,artificial society,5.446333078973353e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1922,artificial society,2.933711940045214e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1923,artificial society,7.56883319907864e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1924,artificial society,5.166651106947029e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1925,artificial society,6.078114012098013e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1926,artificial society,7.013294958668759e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1927,artificial society,5.135255332078259e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1928,artificial society,8.045620641938811e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1929,artificial society,6.649763378829832e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1930,artificial society,5.449165063620143e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
1931,artificial society,4.794307326139169e-9,suspicion_negative,Google Books Ngram Viewer,en,0,false
