year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
2000,artificial language,4.8065834000465824e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2001,artificial language,4.955414278917658e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2002,artificial language,4.4283321787297325e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2003,artificial language,5.0744893176357664e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2004,artificial language,4.906364650669737e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2005,artificial language,4.980702583701202e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2006,artificial language,6.187778112121123e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2007,artificial language,4.964839039889313e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2008,artificial language,4.3174527147860076e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2009,artificial language,6.336102418777467e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2010,artificial language,5.5732557097121216e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2011,artificial language,7.300354487593808e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2012,artificial language,5.683786047372408e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2013,artificial language,6.902170048353473e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2014,artificial language,5.22162885777111e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2015,artificial language,5.026389704454459e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2016,artificial language,5.43603733693665e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2017,artificial language,4.135237369889966e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2018,artificial language,5.2602783177924106e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2019,artificial language,5.602250346958826e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
2020,artificial language,4.234287500487488e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,constructed symbolic/cognitive system
1800,artificial memory,5.685244541808743e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1801,artificial memory,1.0706743425181742e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1802,artificial memory,5.5973444545998063e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1803,artificial memory,1.1610826966546028e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1804,artificial memory,1.7523133166719163e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1805,artificial memory,5.671429237352754e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1806,artificial memory,5.279544756930932e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1807,artificial memory,5.803236646784171e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1808,artificial memory,4.1859754773554414e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1809,artificial memory,3.637718126725531e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1810,artificial memory,8.752078117790774e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1811,artificial memory,7.647021194046033e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1812,artificial memory,7.934011936328034e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1813,artificial memory,1.8519766875613186e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1814,artificial memory,1.2358486500829713e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1815,artificial memory,3.801302006500862e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1816,artificial memory,4.7773340838830336e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1817,artificial memory,6.13611250699364e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1818,artificial memory,5.934963831499829e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1819,artificial memory,1.0265623917593558e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1820,artificial memory,7.993480777290785e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1821,artificial memory,8.711350396595208e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1822,artificial memory,5.9030553334338265e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1823,artificial memory,4.837224687470609e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1824,artificial memory,7.124545942094329e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1825,artificial memory,9.626784824856571e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1826,artificial memory,5.966450644656618e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1827,artificial memory,1.2871994403695908e-7,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1828,artificial memory,9.029904102231257e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1829,artificial memory,7.260881274007147e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1830,artificial memory,3.897088241000546e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1831,artificial memory,4.527665953268922e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1832,artificial memory,3.009727844727195e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1833,artificial memory,7.171247906612166e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1834,artificial memory,6.221502646397425e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1835,artificial memory,6.366347121700144e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1836,artificial memory,4.024474370423192e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1837,artificial memory,6.548821640528502e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1838,artificial memory,3.802433645727632e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1839,artificial memory,6.808445396355722e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1840,artificial memory,5.476261749626232e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1841,artificial memory,4.7137817649201e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1842,artificial memory,6.605063884723705e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1843,artificial memory,5.171349998223107e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1844,artificial memory,8.569318410422966e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1845,artificial memory,7.300220516981426e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1846,artificial memory,6.492181925388252e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1847,artificial memory,5.296554733691394e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1848,artificial memory,6.338628866231488e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1849,artificial memory,3.271192083875718e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1850,artificial memory,4.325505509328309e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1851,artificial memory,5.041344275369397e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1852,artificial memory,5.760051077774442e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1853,artificial memory,4.373308232219486e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1854,artificial memory,4.002266329461435e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1855,artificial memory,2.8695408937906564e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1856,artificial memory,3.628979095005036e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1857,artificial memory,2.7127941587545834e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1858,artificial memory,2.459239012431169e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1859,artificial memory,4.8970156374394946e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1860,artificial memory,4.686744614623706e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1861,artificial memory,3.065126985557498e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1862,artificial memory,3.827969480285631e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1863,artificial memory,5.0411262608740515e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1864,artificial memory,2.953913058600932e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1865,artificial memory,3.5730282510471056e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1866,artificial memory,3.5568295475574274e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1867,artificial memory,2.9791973776838176e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1868,artificial memory,1.933841070611564e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1869,artificial memory,1.5897600957881508e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1870,artificial memory,2.729983278326742e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1871,artificial memory,3.3783925823538397e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1872,artificial memory,1.5872235498148868e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1873,artificial memory,2.4752994931542815e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1874,artificial memory,3.933285697144129e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1875,artificial memory,2.0374746556584e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1876,artificial memory,2.53926386584169e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1877,artificial memory,2.3975523566477364e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1878,artificial memory,2.7582958750382858e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1879,artificial memory,1.1458068938097199e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1880,artificial memory,2.552344890993652e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1881,artificial memory,1.9460362432610623e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1882,artificial memory,1.1937791033478362e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1883,artificial memory,2.8325337186885235e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1884,artificial memory,2.30685513885609e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1885,artificial memory,1.1176787162447965e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1886,artificial memory,1.6039962622005355e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1887,artificial memory,1.9264040806987737e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1888,artificial memory,1.766661912594447e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1889,artificial memory,4.7321650126219694e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1890,artificial memory,2.5021643312861386e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1891,artificial memory,1.3593832282055018e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1892,artificial memory,9.192059169382816e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1893,artificial memory,6.76325509485487e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1894,artificial memory,9.928496774724849e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1895,artificial memory,1.4067176534737769e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1896,artificial memory,7.493300646643775e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1897,artificial memory,7.095667470258249e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1898,artificial memory,6.159050741638694e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1899,artificial memory,6.7812754300788924e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1900,artificial memory,6.3897241942001415e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1901,artificial memory,6.627737803022171e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1902,artificial memory,6.374899164107717e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1903,artificial memory,4.690743571345024e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1904,artificial memory,3.0044766674564016e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1905,artificial memory,9.445599219448653e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1906,artificial memory,5.750067089138611e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1907,artificial memory,2.2458627735311154e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1908,artificial memory,3.5973278522671848e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1909,artificial memory,2.5582713170102522e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1910,artificial memory,3.3132557808457364e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1911,artificial memory,1.7173748881327278e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1912,artificial memory,1.3044221119917765e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1913,artificial memory,1.3678640442549295e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1914,artificial memory,2.4631697514987394e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1915,artificial memory,1.295317353378067e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1916,artificial memory,1.7819190289980469e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1917,artificial memory,2.2783374076240648e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1918,artificial memory,1.505585919825414e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1919,artificial memory,4.1120550298145986e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1920,artificial memory,3.3539220289924287e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1921,artificial memory,6.401830565661015e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1922,artificial memory,3.4068913246088073e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1923,artificial memory,2.977901480960554e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1924,artificial memory,4.504259965010249e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1925,artificial memory,3.567588724440185e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1926,artificial memory,4.183368790267039e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1927,artificial memory,2.004002006006367e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1928,artificial memory,2.366358997640816e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1929,artificial memory,2.751626287933462e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1930,artificial memory,1.7390952219975553e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1931,artificial memory,3.344865537324715e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1932,artificial memory,3.1690793877992007e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1933,artificial memory,2.1885391277010058e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1934,artificial memory,1.8265409185147519e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1935,artificial memory,1.724209441889002e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1936,artificial memory,3.4816785010605145e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1937,artificial memory,1.489248974140267e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1938,artificial memory,2.521763589613535e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1939,artificial memory,2.975593146881117e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1940,artificial memory,1.0137946593324898e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1941,artificial memory,2.8299524737485093e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1942,artificial memory,3.3983648672908373e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1943,artificial memory,1.0267021399723575e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1944,artificial memory,1.8479540120353022e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1945,artificial memory,2.0281156615231666e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1946,artificial memory,5.786840083510381e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1947,artificial memory,1.8725021047605317e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1948,artificial memory,1.5065763220301065e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1949,artificial memory,2.6276103723410493e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1950,artificial memory,2.639787360925183e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1951,artificial memory,2.1925909421405265e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1952,artificial memory,3.1481700232816046e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1953,artificial memory,2.150014513646603e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1954,artificial memory,2.322503550589161e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1955,artificial memory,1.6990416573658962e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1956,artificial memory,2.891488715128787e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1957,artificial memory,1.871684376930638e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1958,artificial memory,2.743997314091917e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1959,artificial memory,4.63432187070012e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1960,artificial memory,3.7030506994106815e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1961,artificial memory,4.924904928316209e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
1962,artificial memory,7.525584599932245e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive,COGNITIVE,memory metaphor / cognitive prosthesis phrase
