year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
1897,artificial colour,6.7871601394653425e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1898,artificial colour,1.3970529816331734e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1899,artificial colour,7.0638285498692e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1900,artificial colour,2.039273772069805e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1901,artificial colour,8.057249867299277e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1902,artificial colour,6.114699302450788e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1903,artificial colour,3.1694213920019365e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1904,artificial colour,3.8807823621311854e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1905,artificial colour,3.0274355383719254e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1906,artificial colour,8.395097950142372e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1907,artificial colour,3.073285959054317e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1908,artificial colour,7.082239211753105e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1909,artificial colour,4.7828552229844945e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1910,artificial colour,5.901736835345339e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1911,artificial colour,8.682283850203198e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1912,artificial colour,5.619049212035598e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1913,artificial colour,4.103592167459258e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1914,artificial colour,8.336882378889854e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1915,artificial colour,9.166861270060167e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1916,artificial colour,3.3658469553166093e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1917,artificial colour,1.5849304646486928e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1918,artificial colour,4.516757828865181e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1919,artificial colour,4.1120550298145986e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1920,artificial colour,4.503838524350101e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1921,artificial colour,3.0575906528884644e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1922,artificial colour,2.555168535089969e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1923,artificial colour,5.459486099312905e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1924,artificial colour,1.9871734813214914e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1925,artificial colour,3.3033227819778688e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1926,artificial colour,2.5838454431603708e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1927,artificial colour,3.0060030020706563e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1928,artificial colour,2.9579488025621714e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1929,artificial colour,3.668834930303788e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1930,artificial colour,4.057888927655462e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1931,artificial colour,4.013838747485288e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1932,artificial colour,3.1690793877992007e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1933,artificial colour,1.1353046946993572e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1934,artificial colour,5.7405569325874595e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1935,artificial colour,4.187366009489324e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1936,artificial colour,6.144138753327866e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1937,artificial colour,4.009516635372634e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1938,artificial colour,4.355773415565256e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1939,artificial colour,3.526628968020251e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1940,artificial colour,4.280466203709921e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1941,artificial colour,3.5091410541254753e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1942,artificial colour,2.548773719857067e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1943,artificial colour,1.026702167727933e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1944,artificial colour,6.467839236412587e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1945,artificial colour,7.858948034011881e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1946,artificial colour,4.31382629617616e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1947,artificial colour,4.533426203878754e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1948,artificial colour,2.2598644344729024e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1949,artificial colour,5.868330155145429e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1950,artificial colour,4.768648212416515e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1951,artificial colour,4.5605889065214456e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1952,artificial colour,4.984602543223193e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1953,artificial colour,6.780815048346156e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1954,artificial colour,5.849268097657401e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1955,artificial colour,5.8252858300966714e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1956,artificial colour,4.532603847806627e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1957,artificial colour,5.240716346999186e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1958,artificial colour,4.2684402956627565e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1959,artificial colour,7.302567939238003e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1960,artificial colour,5.819079405833261e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1961,artificial colour,3.851528110332403e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1962,artificial colour,4.851203438960283e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1963,artificial colour,4.101125772315584e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1964,artificial colour,3.913887505757607e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1965,artificial colour,3.857999475442853e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1966,artificial colour,5.459399571305923e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1967,artificial colour,2.3562924111875105e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1968,artificial colour,6.5368244983599055e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1969,artificial colour,5.884961587487858e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1970,artificial colour,4.905474665362064e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1971,artificial colour,2.249871566828432e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1972,artificial colour,4.572561551619003e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1973,artificial colour,1.5196547908935543e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1974,artificial colour,1.8952524272197735e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1975,artificial colour,3.3409732133615755e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1976,artificial colour,1.3713032931406133e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1977,artificial colour,1.7969554733099358e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1978,artificial colour,1.3175797536346678e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1979,artificial colour,1.7506043142878625e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1980,artificial colour,2.3128241682934814e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1981,artificial colour,1.7588894611619832e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1982,artificial colour,1.7878883547262081e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1983,artificial colour,1.9748153043397387e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1984,artificial colour,2.1291978805071388e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1985,artificial colour,2.6327633684264384e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1986,artificial colour,3.3013520459035384e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1987,artificial colour,3.6685996254726128e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1988,artificial colour,2.8908494209556324e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1989,artificial colour,3.389856194357943e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1990,artificial colour,2.8017499986709993e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1991,artificial colour,2.547377309092269e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1992,artificial colour,1.7674832882008662e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1993,artificial colour,1.4029602896092896e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1994,artificial colour,1.6870872858454344e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1995,artificial colour,1.2169837915187998e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1996,artificial colour,1.2440941055125165e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1997,artificial colour,3.5554125060732744e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1998,artificial colour,2.1696736282605933e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1999,artificial colour,4.577585463461098e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2000,artificial colour,3.2700891439141344e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2001,artificial colour,1.8387437961120412e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2002,artificial colour,1.8038013027688038e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2003,artificial colour,2.3936271298374834e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2004,artificial colour,2.5354741084449017e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2005,artificial colour,3.484633526174008e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2006,artificial colour,2.3887487543561292e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2007,artificial colour,2.115570676974876e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2008,artificial colour,3.9552821538835214e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2009,artificial colour,3.0626170106906603e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2010,artificial colour,2.6397009855738673e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2011,artificial colour,2.4415901904439874e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2012,artificial colour,3.5120494706886163e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2013,artificial colour,3.9029082639363555e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2014,artificial colour,3.296585476819658e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2015,artificial colour,3.3727869525046472e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2016,artificial colour,3.2823055384767486e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2017,artificial colour,2.3021804601564e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2018,artificial colour,3.317292582988296e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2019,artificial colour,2.2983591072001097e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
2020,artificial colour,2.4728933553652688e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,British spelling; color and perception manufacturing
1800,artificial color,2.2740977989599287e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1801,artificial color,2.549224609182943e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1802,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1803,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1804,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1805,artificial color,1.804545668449009e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1806,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1807,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1808,artificial color,2.0929877830866417e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1809,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1810,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1811,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1812,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1813,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1814,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1815,artificial color,1.810143812619458e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1816,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1817,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1818,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1819,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1820,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1821,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1822,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1823,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1824,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1825,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1826,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1827,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1828,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1829,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1830,artificial color,1.812599181860719e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1831,artificial color,9.842752168864877e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1832,artificial color,6.756531778506769e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1833,artificial color,8.14914524749355e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1834,artificial color,2.4239619200727702e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1835,artificial color,5.854112306025172e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1836,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1837,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1838,artificial color,3.802433479194178e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1839,artificial color,7.166784388168423e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1840,artificial color,7.205607777116541e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1841,artificial color,1.3278258492732675e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1842,artificial color,1.9426658059984447e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1843,artificial color,3.878512622179642e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1844,artificial color,1.1425758117411533e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1845,artificial color,1.5103904793534184e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1846,artificial color,1.5216051751920645e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1847,artificial color,5.044337725301773e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1848,artificial color,4.917901641476874e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1849,artificial color,2.110446484238082e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1850,artificial color,1.901321100561404e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1851,artificial color,9.002400491731066e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1852,artificial color,2.5411990289825326e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1853,artificial color,3.9757347414237643e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1854,artificial color,6.003399555254418e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1855,artificial color,1.3937770049210485e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1856,artificial color,1.6495359522750164e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1857,artificial color,5.93423710171237e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1858,artificial color,1.2720201558735766e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1859,artificial color,8.09424083314525e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1860,artificial color,7.683187974727446e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1861,artificial color,3.1552778168020268e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1862,artificial color,4.784961760151418e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1863,artificial color,1.884533196161442e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1864,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1865,artificial color,8.507209936503557e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1866,artificial color,1.123209303344197e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1867,artificial color,7.178788674622183e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1868,artificial color,2.2191619653000316e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1869,artificial color,3.532800163519312e-10,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1870,artificial color,0,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1871,artificial color,6.617469960890077e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1872,artificial color,3.491891886753251e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1873,artificial color,9.965490987973169e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1874,artificial color,6.098117566466499e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1875,artificial color,3.7044993739243637e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1876,artificial color,3.1384160825709273e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1877,artificial color,2.959941181046588e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1878,artificial color,5.735070640611184e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1879,artificial color,5.456223028943441e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1880,artificial color,1.1010115041898416e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1881,artificial color,1.0638331549017721e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1882,artificial color,1.146027950316153e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1883,artificial color,1.3567597934027731e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1884,artificial color,6.3112075565641135e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1885,artificial color,1.3412144506119716e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1886,artificial color,1.084391851313704e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1887,artificial color,1.305673846818678e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1888,artificial color,7.543050628555648e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1889,artificial color,8.932199258016027e-9,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
1890,artificial color,1.2995737930232565e-8,Google Books Ngram Viewer,en,0,false,chart06_sense,SENSE,American spelling; color and perception manufacturing
