year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
1893,artificial limb,1.3769293882859301e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1894,artificial limb,7.803450063903483e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1895,artificial limb,1.2196881371551171e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1896,artificial limb,1.5257635777032874e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1897,artificial limb,1.3003581766923844e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1898,artificial limb,1.3204404059052877e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1899,artificial limb,1.448084914201786e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1900,artificial limb,1.261630675486458e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1901,artificial limb,1.7790927753225105e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1902,artificial limb,2.0100448061555198e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1903,artificial limb,1.2766429158261872e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1904,artificial limb,1.8026859827102726e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1905,artificial limb,1.447114197361543e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1906,artificial limb,1.4133664905102705e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1907,artificial limb,8.806146256645775e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1908,artificial limb,1.1556415469016201e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1909,artificial limb,9.610202433840698e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1910,artificial limb,9.370301912170476e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1911,artificial limb,1.1077068062803619e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1912,artificial limb,1.4850344420835881e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1913,artificial limb,1.2222842205034112e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1914,artificial limb,1.8805354162765298e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1915,artificial limb,1.6301070843161014e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1916,artificial limb,2.195720085959585e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1917,artificial limb,2.7132027469178865e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1918,artificial limb,5.622288016815524e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1919,artificial limb,4.64561916047046e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1920,artificial limb,3.191017413639585e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1921,artificial limb,2.705012196457801e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1922,artificial limb,1.9040736898290334e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1923,artificial limb,1.9914717341862342e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1924,artificial limb,1.8825156811175248e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1925,artificial limb,1.6952653147939145e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1926,artificial limb,1.3965069500798677e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1927,artificial limb,1.3188838376976264e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1928,artificial limb,1.4517612371978128e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1929,artificial limb,1.216448097807188e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1930,artificial limb,1.283452268907581e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1931,artificial limb,1.1216449324891187e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1932,artificial limb,1.166464986823712e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1933,artificial limb,1.2009608596486032e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1934,artificial limb,1.076354445572747e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1935,artificial limb,1.9926935035385895e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1936,artificial limb,1.0219750334883315e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1937,artificial limb,1.2807541027726188e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1938,artificial limb,1.060286995979709e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1939,artificial limb,1.0304369357783116e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1940,artificial limb,1.1061626281616554e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1941,artificial limb,1.0391585547608884e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1942,artificial limb,2.1761673618669874e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1943,artificial limb,1.466900743096744e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1944,artificial limb,1.5628411142998289e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1945,artificial limb,3.144846915797972e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1946,artificial limb,1.653984149641019e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1947,artificial limb,1.522639845319418e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1948,artificial limb,1.5715474388500184e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1949,artificial limb,1.552041881680566e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1950,artificial limb,1.4178213098015036e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1951,artificial limb,1.4216759282315028e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1952,artificial limb,1.3126119569051298e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1953,artificial limb,1.6141647653233893e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1954,artificial limb,2.403361127889525e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1955,artificial limb,1.8001751111995645e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1956,artificial limb,1.2652216448832965e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1957,artificial limb,1.7084735182137933e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1958,artificial limb,2.8286038844527184e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1959,artificial limb,1.6950383274760839e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1960,artificial limb,1.5116381124613554e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1961,artificial limb,1.2804752547168619e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1962,artificial limb,1.3458980041569646e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1963,artificial limb,8.057505976322155e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1964,artificial limb,1.3491835362811067e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1965,artificial limb,9.490678687384957e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1966,artificial limb,9.110373122567239e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1967,artificial limb,8.240981674845216e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1968,artificial limb,9.269334722006306e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1969,artificial limb,8.566562460787797e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1970,artificial limb,1.1013389000780194e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1971,artificial limb,9.443539772391318e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1972,artificial limb,1.1214808504078633e-7,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1973,artificial limb,8.66203231919549e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1974,artificial limb,9.606560415209575e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1975,artificial limb,7.401983656563083e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1976,artificial limb,6.823604928318794e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1977,artificial limb,5.962624802582916e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1978,artificial limb,6.33492340806896e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1979,artificial limb,6.472234203441785e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1980,artificial limb,5.744410074698392e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1981,artificial limb,5.751035457232656e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1982,artificial limb,6.132998930583056e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1983,artificial limb,6.558465765610366e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1984,artificial limb,4.9833369653029536e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1985,artificial limb,4.921241947286603e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1986,artificial limb,7.334080630305717e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1987,artificial limb,5.640472000578711e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1988,artificial limb,4.854633206541337e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1989,artificial limb,4.952956644821427e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1990,artificial limb,4.9145452374332876e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1991,artificial limb,5.39580828906594e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1992,artificial limb,5.125701374453229e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1993,artificial limb,4.860578473042665e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1994,artificial limb,4.131083897185306e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1995,artificial limb,4.507347250992666e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1996,artificial limb,3.81522189396577e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1997,artificial limb,4.411518255906244e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1998,artificial limb,3.51392798192407e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1999,artificial limb,4.0964719148078865e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2000,artificial limb,4.573645431132922e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2001,artificial limb,3.484419386357018e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2002,artificial limb,3.6481879961414165e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2003,artificial limb,3.6383130952444276e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2004,artificial limb,3.4429068263008844e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2005,artificial limb,3.958543570714568e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2006,artificial limb,3.4728731002076074e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2007,artificial limb,3.2453752629724164e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2008,artificial limb,4.10777497017456e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2009,artificial limb,3.8458435436261595e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2010,artificial limb,2.963438006098329e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2011,artificial limb,3.6526187439239743e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2012,artificial limb,3.612393603691366e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2013,artificial limb,3.895875966275497e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2014,artificial limb,3.158210283571439e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2015,artificial limb,3.2931518900713996e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2016,artificial limb,3.23284611303265e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2017,artificial limb,2.658367032060127e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2018,artificial limb,3.336248534380193e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2019,artificial limb,2.8394312179269576e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
2020,artificial limb,3.375282536799418e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,prosthetic body part
1800,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1801,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1802,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1803,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1804,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1805,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1806,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1807,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1808,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1809,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1810,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1811,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1812,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1813,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1814,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1815,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1816,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1817,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1818,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1819,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1820,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1821,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1822,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1823,artificial insemination,3.3860574122357434e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1824,artificial insemination,5.566051397565275e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1825,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1826,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1827,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1828,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1829,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1830,artificial insemination,3.625198363721438e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1831,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1832,artificial insemination,6.142301667289018e-10,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1833,artificial insemination,1.62982904949871e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1834,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1835,artificial insemination,3.6588202467768838e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1836,artificial insemination,5.122058444051447e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1837,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1838,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1839,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1840,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1841,artificial insemination,6.639129246366338e-10,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1842,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1843,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1844,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1845,artificial insemination,1.0069269862356123e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1846,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1847,artificial insemination,4.539904008282747e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1848,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1849,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1850,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1851,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1852,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1853,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1854,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1855,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1856,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1857,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1858,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1859,artificial insemination,4.047120416572625e-10,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1860,artificial insemination,2.3049564756849605e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1861,artificial insemination,5.8598015884037125e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1862,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1863,artificial insemination,4.711332990403605e-10,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1864,artificial insemination,2.5319255581024436e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1865,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1866,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1867,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1868,artificial insemination,2.8532081697285605e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1869,artificial insemination,1.2364800683339894e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1870,artificial insemination,5.214574883005696e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1871,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1872,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1873,artificial insemination,6.42934927519434e-10,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1874,artificial insemination,3.0490587832332494e-10,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1875,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1876,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1877,artificial insemination,1.7759647086279529e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1878,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1879,artificial insemination,0,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1880,artificial insemination,2.502298923623414e-10,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1881,artificial insemination,3.113657998099484e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1882,artificial insemination,1.4325349795285547e-9,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1883,artificial insemination,1.1663374044346142e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
1884,artificial insemination,1.849836731016019e-8,Google Books Ngram Viewer,en,0,false,chart06_biological,BIOLOGICAL,reproductive technology and postwar biological intervention
