year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
1916,artificial stone,8.950182834865927e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1917,artificial stone,7.988049043339274e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1918,artificial stone,8.746378946655753e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1919,artificial stone,7.566181363938274e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1920,artificial stone,7.294301752613919e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1921,artificial stone,7.409879947128939e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1922,artificial stone,6.901794109698267e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1923,artificial stone,5.815593752261927e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1924,artificial stone,5.52831692257616e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1925,artificial stone,4.883632520047421e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1926,artificial stone,5.029885770668763e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1927,artificial stone,4.987460234251451e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1928,artificial stone,4.5670730709768126e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1929,artificial stone,4.4519020109268226e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1930,artificial stone,4.105424080275144e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1931,artificial stone,3.314761872902361e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1932,artificial stone,3.8089895854076516e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1933,artificial stone,3.1733818328660846e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1934,artificial stone,2.8259196227509165e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1935,artificial stone,2.630651025903319e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1936,artificial stone,2.478135814332205e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1937,artificial stone,2.6623189697261296e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1938,artificial stone,2.298243647058662e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1939,artificial stone,2.140222978633255e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1940,artificial stone,1.8631293292881157e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1941,artificial stone,1.0991535124432739e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1942,artificial stone,1.4345955061390026e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1943,artificial stone,1.409148726594367e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1944,artificial stone,1.4757233274265147e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1945,artificial stone,1.5198192171439473e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1946,artificial stone,1.5529773911282518e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1947,artificial stone,1.529538540823161e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1948,artificial stone,1.7824680712680285e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1949,artificial stone,1.5266416497627944e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1950,artificial stone,1.3965327158582674e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1951,artificial stone,1.4558803285158461e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1952,artificial stone,1.3432191983686614e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1953,artificial stone,1.192431096086466e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1954,artificial stone,1.1053396534177473e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1955,artificial stone,1.0323700987135975e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1956,artificial stone,1.0972027146560759e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1957,artificial stone,9.852546839494991e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1958,artificial stone,1.0808300389408831e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1959,artificial stone,9.022884406295617e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1960,artificial stone,9.548580428425657e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1961,artificial stone,9.275237582845319e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1962,artificial stone,9.105335729842068e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1963,artificial stone,1.0578491890789188e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1964,artificial stone,5.147131378058223e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1965,artificial stone,5.471344599605743e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1966,artificial stone,5.902975769300767e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1967,artificial stone,4.8636293548121046e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1968,artificial stone,6.154037410222024e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1969,artificial stone,5.533076988251118e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1970,artificial stone,5.108872232900685e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1971,artificial stone,4.162262391693705e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1972,artificial stone,4.4281648146904384e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1973,artificial stone,4.132291832326107e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1974,artificial stone,4.045179392841991e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1975,artificial stone,4.873212322564768e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1976,artificial stone,2.726150774567948e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1977,artificial stone,3.1964026314668104e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1978,artificial stone,3.0462442360268405e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1979,artificial stone,3.1060721772391275e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1980,artificial stone,4.0178597573992114e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1981,artificial stone,3.501789068091621e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1982,artificial stone,3.4620019732922724e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1983,artificial stone,2.489306805131264e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1984,artificial stone,2.6868449909400738e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1985,artificial stone,3.316269193975874e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1986,artificial stone,3.1439029817004194e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1987,artificial stone,2.618972622797644e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1988,artificial stone,2.5618906329683e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1989,artificial stone,3.469894338178903e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1990,artificial stone,5.594314145263013e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1991,artificial stone,3.50611747412799e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1992,artificial stone,2.9548695490433374e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1993,artificial stone,3.4395155140698463e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1994,artificial stone,7.669407562846398e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1995,artificial stone,8.577481744320714e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1996,artificial stone,4.709126386059914e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1997,artificial stone,5.412647651609204e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1998,artificial stone,6.112819650461176e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1999,artificial stone,7.127954582131224e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2000,artificial stone,3.695648911200555e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2001,artificial stone,2.836262205999085e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2002,artificial stone,5.0326055073268705e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2003,artificial stone,3.307557405740624e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2004,artificial stone,2.6689201543250718e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2005,artificial stone,3.326663389202622e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2006,artificial stone,3.30290443883996e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2007,artificial stone,3.7405088137987264e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2008,artificial stone,2.8878325529502202e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2009,artificial stone,2.1388111448583658e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2010,artificial stone,2.1167413898071086e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2011,artificial stone,2.1193002800595773e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2012,artificial stone,1.3259778903346175e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2013,artificial stone,2.2995512886231362e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2014,artificial stone,2.543661628898186e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2015,artificial stone,1.7800820054092448e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2016,artificial stone,3.0125270278347216e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2017,artificial stone,1.8200256558797978e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2018,artificial stone,2.0804163433640888e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2019,artificial stone,2.1594999850826913e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
2020,artificial stone,2.0130219234582025e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,engineered building/material substitute
1800,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1801,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1802,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1803,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1804,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1805,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1806,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1807,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1808,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1809,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1810,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1811,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1812,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1813,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1814,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1815,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1816,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1817,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1818,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1819,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1820,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1821,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1822,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1823,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1824,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1825,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1826,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1827,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1828,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1829,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1830,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1831,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1832,artificial rubber,6.142301667289018e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1833,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1834,artificial rubber,8.079873436983576e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1835,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1836,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1837,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1838,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1839,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1840,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1841,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1842,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1843,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1844,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1845,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1846,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1847,artificial rubber,6.053205048317523e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1848,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1849,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1850,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1851,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1852,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1853,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1854,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1855,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1856,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1857,artificial rubber,4.2387407472865846e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1858,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1859,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1860,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1861,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1862,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1863,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1864,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1865,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1866,artificial rubber,2.246418606688394e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1867,artificial rubber,7.178788674622183e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1868,artificial rubber,1.2680925753905115e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1869,artificial rubber,1.4131200098965735e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1870,artificial rubber,5.828054094880741e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1871,artificial rubber,3.4828789852170416e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1872,artificial rubber,2.2221129380994853e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1873,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1874,artificial rubber,0,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1875,artificial rubber,3.0870828116036364e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1876,artificial rubber,2.853105529609934e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1877,artificial rubber,2.959941181046588e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1878,artificial rubber,1.6385915957428665e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1879,artificial rubber,8.184334876482069e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1880,artificial rubber,5.004597847246828e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1881,artificial rubber,5.189429996832473e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1882,artificial rubber,1.1937791033478362e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1883,artificial rubber,3.5704206258202476e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1884,artificial rubber,3.0467898759489742e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1885,artificial rubber,8.941429818776214e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1886,artificial rubber,4.5182993457792975e-10,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1887,artificial rubber,2.568538715053137e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1888,artificial rubber,2.3820161398901973e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1889,artificial rubber,1.1402807587046482e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1890,artificial rubber,3.297426054427177e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1891,artificial rubber,2.454441927479678e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1892,artificial rubber,1.5258817986918416e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1893,artificial rubber,9.884757401490418e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1894,artificial rubber,4.702972095094182e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1895,artificial rubber,1.518615699858117e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1896,artificial rubber,6.217844961131647e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1897,artificial rubber,3.239326334947279e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1898,artificial rubber,1.2918985131671334e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1899,artificial rubber,3.1222122220953e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1900,artificial rubber,9.380659138358283e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1901,artificial rubber,5.718048479153026e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1902,artificial rubber,1.3790598774043872e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1903,artificial rubber,5.704958297436669e-9,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1904,artificial rubber,1.727574083787431e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1905,artificial rubber,1.877010058493056e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1906,artificial rubber,2.955534483817246e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1907,artificial rubber,3.770685519377537e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1908,artificial rubber,1.7536972540810325e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1909,artificial rubber,1.557208711977509e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1910,artificial rubber,6.29518601691359e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1911,artificial rubber,4.0262898570730954e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1912,artificial rubber,1.0174493247916416e-7,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1913,artificial rubber,4.914539886158309e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1914,artificial rubber,3.4389641023757633e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1915,artificial rubber,2.8098422477640383e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1916,artificial rubber,2.5639833589607974e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1917,artificial rubber,1.594836218643536e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1918,artificial rubber,3.699439643511937e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
1919,artificial rubber,3.8412610203764075e-8,Google Books Ngram Viewer,en,0,false,chart06_material,MATERIAL,synthetic/wartime material substitute
