year,term,value,source,corpus,smoothing,case_sensitive,query_group,semantic_domain,narrative_role
1935,artificial brain,1.601051624611216e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1936,artificial brain,2.0480461770944203e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1937,artificial brain,1.1455761339540516e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1938,artificial brain,3.4387686448367205e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1939,artificial brain,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1940,artificial brain,3.37931571614547e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1941,artificial brain,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1942,artificial brain,3.6411053339069355e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1943,artificial brain,2.566755419319833e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1944,artificial brain,1.3199672188601852e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1945,artificial brain,5.070289188502386e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1946,artificial brain,3.156458219799596e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1947,artificial brain,9.855274374359624e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1948,artificial brain,9.41610206472987e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1949,artificial brain,8.758701403044356e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1950,artificial brain,1.277316474812551e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1951,artificial brain,2.1048871812201497e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1952,artificial brain,2.361127522665374e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1953,artificial brain,2.6461717261838658e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1954,artificial brain,2.0644475851039346e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1955,artificial brain,3.8026170198768305e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1956,artificial brain,1.641115174311203e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1957,artificial brain,6.738063995648247e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1958,artificial brain,9.9088792726576e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1959,artificial brain,2.8788968431392448e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1960,artificial brain,4.6949392568107484e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1961,artificial brain,2.399312581946589e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1962,artificial brain,3.856084784814584e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1963,artificial brain,2.412426980402671e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1964,artificial brain,3.249265162486026e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1965,artificial brain,3.226690470370386e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1966,artificial brain,3.4803671611349785e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1967,artificial brain,3.866736264512838e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1968,artificial brain,2.8856251554909562e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1969,artificial brain,4.1862096566980256e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1970,artificial brain,8.853783595164089e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1971,artificial brain,2.7827358473064834e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1972,artificial brain,8.242643623201928e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1973,artificial brain,4.208274756445363e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1974,artificial brain,2.8428784881739944e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1975,artificial brain,2.8225463355457947e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1976,artificial brain,8.227819536799075e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1977,artificial brain,1.742502267476631e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1978,artificial brain,2.160830681052772e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1979,artificial brain,2.4008286469978657e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1980,artificial brain,3.38855648401859e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1981,artificial brain,3.4111796547164897e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1982,artificial brain,2.167137344577519e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1983,artificial brain,2.182690646279628e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1984,artificial brain,2.6868450415939993e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1985,artificial brain,2.430243013773481e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1986,artificial brain,4.113992591037174e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1987,artificial brain,4.076221860049856e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1988,artificial brain,3.9375361582383306e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1989,artificial brain,3.1544495071589296e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1990,artificial brain,3.7203566199961458e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1991,artificial brain,3.381064428431557e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1992,artificial brain,7.52313381036096e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1993,artificial brain,4.027853883759036e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1994,artificial brain,6.429170584798527e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1995,artificial brain,6.62580065813323e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1996,artificial brain,6.957711434774083e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1997,artificial brain,9.356347849265312e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1998,artificial brain,1.179170459192358e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1999,artificial brain,1.0649892447089915e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2000,artificial brain,1.581289796326324e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2001,artificial brain,1.2319583214681629e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2002,artificial brain,7.621060504892085e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2003,artificial brain,6.136389424371558e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2004,artificial brain,8.94088206249144e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2005,artificial brain,1.18012913885579e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2006,artificial brain,7.1203087870230775e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2007,artificial brain,9.137464340724932e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2008,artificial brain,1.0960420491340495e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2009,artificial brain,5.8239926874203984e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2010,artificial brain,1.2252197381656948e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2011,artificial brain,1.0645333191339201e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2012,artificial brain,1.437073291615798e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2013,artificial brain,1.146259540410477e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2014,artificial brain,1.3756122213548494e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2015,artificial brain,1.0961557814215261e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2016,artificial brain,1.200514465615754e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2017,artificial brain,1.1510902231393061e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2018,artificial brain,1.7534260508822452e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2019,artificial brain,1.599274943031581e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
2020,artificial brain,3.119316471789091e-8,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix machine/body cognition candidate
1800,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1801,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1802,artificial thought,7.996206363714009e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1803,artificial thought,5.805413483273014e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1804,artificial thought,1.9470147716305064e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1805,artificial thought,7.733767404261016e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1806,artificial thought,2.111817831718099e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1807,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1808,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1809,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1810,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1811,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1812,artificial thought,2.8335755963837528e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1813,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1814,artificial thought,1.8724979344852954e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1815,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1816,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1817,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1818,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1819,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1820,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1821,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1822,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1823,artificial thought,1.2093062107254582e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1824,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1825,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1826,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1827,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1828,artificial thought,1.0623416590860302e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1829,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1830,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1831,artificial thought,1.9685504337729753e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1832,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1833,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1834,artificial thought,1.6159746873967151e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1835,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1836,artificial thought,7.31722626934328e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1837,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1838,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1839,artificial thought,7.166784388168423e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1840,artificial thought,2.1616823886461134e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1841,artificial thought,6.639129246366338e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1842,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1843,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1844,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1845,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1846,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1847,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1848,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1849,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1850,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1851,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1852,artificial thought,1.6941327229957892e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1853,artificial thought,1.9878674262230334e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1854,artificial thought,4.002266296154744e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1855,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1856,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1857,artificial thought,4.2387407472865846e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1858,artificial thought,2.1200334821003253e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1859,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1860,artificial thought,1.9207970769485883e-9,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1861,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1862,artificial thought,9.569923742347441e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1863,artificial thought,4.711332990403605e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1864,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1865,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1866,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1867,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1868,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1869,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1870,artificial thought,6.134793784084991e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1871,artificial thought,3.4828789852170416e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1872,artificial thought,6.348894188157317e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1873,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1874,artificial thought,9.147176349699748e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1875,artificial thought,3.0870828116036364e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1876,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1877,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1878,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1879,artificial thought,2.728111625494023e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1880,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1881,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1882,artificial thought,2.3875582066956724e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1883,artificial thought,7.140841251640495e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1884,artificial thought,6.528835250207976e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1885,artificial thought,2.2353574546940536e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1886,artificial thought,6.777449157446824e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1887,artificial thought,2.1404489292109474e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1888,artificial thought,3.97002680729841e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1889,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1890,artificial thought,0,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1891,artificial thought,3.7760644611140037e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1892,artificial thought,1.838411783916527e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1893,artificial thought,3.4683358962617206e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1894,artificial thought,1.7418415321213132e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1895,artificial thought,1.598542825886895e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
1896,artificial thought,1.5943192599454648e-10,Google Books Ngram Viewer,en,0,false,chart06_cognitive_artificial,COGNITIVE,strict artificial-prefix cognition metaphor
