ngram	year	match_count	volume_count	ngram_order	corpus_release	source_shard	wide_field_index
forever	1931	71665	13389	1	googlebooks-eng-20200217	1-00018-of-00024.gz	342
forever	1932	57587	12007	1	googlebooks-eng-20200217	1-00018-of-00024.gz	343
forever	1933	50485	11035	1	googlebooks-eng-20200217	1-00018-of-00024.gz	344
forever	1934	56683	11592	1	googlebooks-eng-20200217	1-00018-of-00024.gz	345
forever	1935	65542	12779	1	googlebooks-eng-20200217	1-00018-of-00024.gz	346
forever	1936	64639	13211	1	googlebooks-eng-20200217	1-00018-of-00024.gz	347
forever	1937	64891	13630	1	googlebooks-eng-20200217	1-00018-of-00024.gz	348
forever	1938	72086	13696	1	googlebooks-eng-20200217	1-00018-of-00024.gz	349
forever	1939	68976	14448	1	googlebooks-eng-20200217	1-00018-of-00024.gz	350
forever	1940	68499	14067	1	googlebooks-eng-20200217	1-00018-of-00024.gz	351
forever	1941	68310	14213	1	googlebooks-eng-20200217	1-00018-of-00024.gz	352
forever	1942	62316	12978	1	googlebooks-eng-20200217	1-00018-of-00024.gz	353
forever	1943	59282	12417	1	googlebooks-eng-20200217	1-00018-of-00024.gz	354
forever	1944	55946	11621	1	googlebooks-eng-20200217	1-00018-of-00024.gz	355
forever	1945	62096	12348	1	googlebooks-eng-20200217	1-00018-of-00024.gz	356
forever	1946	67237	14329	1	googlebooks-eng-20200217	1-00018-of-00024.gz	357
forever	1947	78975	16405	1	googlebooks-eng-20200217	1-00018-of-00024.gz	358
forever	1948	72697	15449	1	googlebooks-eng-20200217	1-00018-of-00024.gz	359
forever	1949	78822	16475	1	googlebooks-eng-20200217	1-00018-of-00024.gz	360
forever	1950	77908	16543	1	googlebooks-eng-20200217	1-00018-of-00024.gz	361
forever	1951	74395	15987	1	googlebooks-eng-20200217	1-00018-of-00024.gz	362
forever	1952	74503	16323	1	googlebooks-eng-20200217	1-00018-of-00024.gz	363
forever	1953	76889	16398	1	googlebooks-eng-20200217	1-00018-of-00024.gz	364
forever	1954	75372	17068	1	googlebooks-eng-20200217	1-00018-of-00024.gz	365
forever	1955	81277	17928	1	googlebooks-eng-20200217	1-00018-of-00024.gz	366
forever	1956	81165	18352	1	googlebooks-eng-20200217	1-00018-of-00024.gz	367
forever	1957	83813	19488	1	googlebooks-eng-20200217	1-00018-of-00024.gz	368
forever	1958	82813	19304	1	googlebooks-eng-20200217	1-00018-of-00024.gz	369
forever	1959	92782	21243	1	googlebooks-eng-20200217	1-00018-of-00024.gz	370
forever	1960	97626	22749	1	googlebooks-eng-20200217	1-00018-of-00024.gz	371
forever	1961	102421	24149	1	googlebooks-eng-20200217	1-00018-of-00024.gz	372
forever	1962	109809	25925	1	googlebooks-eng-20200217	1-00018-of-00024.gz	373
forever	1963	121980	27269	1	googlebooks-eng-20200217	1-00018-of-00024.gz	374
forever	1964	105006	25561	1	googlebooks-eng-20200217	1-00018-of-00024.gz	375
forever	1965	130412	28267	1	googlebooks-eng-20200217	1-00018-of-00024.gz	376
forever	1966	129866	29896	1	googlebooks-eng-20200217	1-00018-of-00024.gz	377
forever	1967	149309	32865	1	googlebooks-eng-20200217	1-00018-of-00024.gz	378
forever	1968	157196	34834	1	googlebooks-eng-20200217	1-00018-of-00024.gz	379
forever	1969	157425	35039	1	googlebooks-eng-20200217	1-00018-of-00024.gz	380
forever	1970	156242	35733	1	googlebooks-eng-20200217	1-00018-of-00024.gz	381
forever	1971	144657	33954	1	googlebooks-eng-20200217	1-00018-of-00024.gz	382
forever	1972	139604	34348	1	googlebooks-eng-20200217	1-00018-of-00024.gz	383
forever	1973	143374	35160	1	googlebooks-eng-20200217	1-00018-of-00024.gz	384
forever	1974	137814	34337	1	googlebooks-eng-20200217	1-00018-of-00024.gz	385
forever	1975	135561	35270	1	googlebooks-eng-20200217	1-00018-of-00024.gz	386
forever	1976	145861	37061	1	googlebooks-eng-20200217	1-00018-of-00024.gz	387
forever	1977	146892	37231	1	googlebooks-eng-20200217	1-00018-of-00024.gz	388
forever	1978	146950	37805	1	googlebooks-eng-20200217	1-00018-of-00024.gz	389
forever	1979	144282	37565	1	googlebooks-eng-20200217	1-00018-of-00024.gz	390
forever	1980	147483	38827	1	googlebooks-eng-20200217	1-00018-of-00024.gz	391
forever	1981	149798	38628	1	googlebooks-eng-20200217	1-00018-of-00024.gz	392
forever	1982	155684	40364	1	googlebooks-eng-20200217	1-00018-of-00024.gz	393
forever	1983	167844	41351	1	googlebooks-eng-20200217	1-00018-of-00024.gz	394
forever	1984	176998	43595	1	googlebooks-eng-20200217	1-00018-of-00024.gz	395
forever	1985	183945	44568	1	googlebooks-eng-20200217	1-00018-of-00024.gz	396
forever	1986	186844	46480	1	googlebooks-eng-20200217	1-00018-of-00024.gz	397
forever	1987	201028	47902	1	googlebooks-eng-20200217	1-00018-of-00024.gz	398
forever	1988	208776	50165	1	googlebooks-eng-20200217	1-00018-of-00024.gz	399
forever	1989	216068	52995	1	googlebooks-eng-20200217	1-00018-of-00024.gz	400
forever	1990	233895	56381	1	googlebooks-eng-20200217	1-00018-of-00024.gz	401
forever	1991	238434	55941	1	googlebooks-eng-20200217	1-00018-of-00024.gz	402
forever	1992	246829	58740	1	googlebooks-eng-20200217	1-00018-of-00024.gz	403
forever	1993	254642	58094	1	googlebooks-eng-20200217	1-00018-of-00024.gz	404
forever	1994	257476	60998	1	googlebooks-eng-20200217	1-00018-of-00024.gz	405
forever	1995	273411	62539	1	googlebooks-eng-20200217	1-00018-of-00024.gz	406
forever	1996	282897	65735	1	googlebooks-eng-20200217	1-00018-of-00024.gz	407
forever	1997	287904	67695	1	googlebooks-eng-20200217	1-00018-of-00024.gz	408
forever	1998	298757	70259	1	googlebooks-eng-20200217	1-00018-of-00024.gz	409
forever	1999	318149	73514	1	googlebooks-eng-20200217	1-00018-of-00024.gz	410
forever	2000	398812	88306	1	googlebooks-eng-20200217	1-00018-of-00024.gz	411
forever	2001	412736	90257	1	googlebooks-eng-20200217	1-00018-of-00024.gz	412
forever	2002	444472	100384	1	googlebooks-eng-20200217	1-00018-of-00024.gz	413
forever	2003	491738	107062	1	googlebooks-eng-20200217	1-00018-of-00024.gz	414
forever	2004	530980	113485	1	googlebooks-eng-20200217	1-00018-of-00024.gz	415
forever	2005	524003	110147	1	googlebooks-eng-20200217	1-00018-of-00024.gz	416
forever	2006	541535	115968	1	googlebooks-eng-20200217	1-00018-of-00024.gz	417
forever	2007	585232	122758	1	googlebooks-eng-20200217	1-00018-of-00024.gz	418
forever	2008	630119	132019	1	googlebooks-eng-20200217	1-00018-of-00024.gz	419
forever	2009	691890	142202	1	googlebooks-eng-20200217	1-00018-of-00024.gz	420
forever	2010	700889	138495	1	googlebooks-eng-20200217	1-00018-of-00024.gz	421
forever	2011	791547	151627	1	googlebooks-eng-20200217	1-00018-of-00024.gz	422
forever	2012	925711	179626	1	googlebooks-eng-20200217	1-00018-of-00024.gz	423
forever	2013	892581	178311	1	googlebooks-eng-20200217	1-00018-of-00024.gz	424
forever	2014	969358	186494	1	googlebooks-eng-20200217	1-00018-of-00024.gz	425
forever	2015	825224	156157	1	googlebooks-eng-20200217	1-00018-of-00024.gz	426
forever	2016	745350	147725	1	googlebooks-eng-20200217	1-00018-of-00024.gz	427
forever	2017	860158	148248	1	googlebooks-eng-20200217	1-00018-of-00024.gz	428
forever	2018	763021	134813	1	googlebooks-eng-20200217	1-00018-of-00024.gz	429
forever	2019	686256	127758	1	googlebooks-eng-20200217	1-00018-of-00024.gz	430
